Commit SHA,File path,Added lines,Deleted lines,If ICC,Our heuristics
b94e4bd99dd23e7f8c18d4630d28eec6bed9280a,/src/edu/washington/escience/myriad/parallel/Worker.java,"  /**
   * the system wide default inuput buffer recover event trigger.
   * 
   * @see FlowControlBagInputBuffer#INPUT_BUFFER_RECOVER
   * */
  private final int inputBufferRecoverTrigger;

",,0,0
73be0bcc206780a24d9237ec45b65407deca5550,/src/test/java/biz/paluch/logging/gelf/intern/GelfMessageUnitTests.java,"            long getCurrentTimeMillis() {
                return 0x90C06030090C8683L;
        assertThat(gelfMessage.generateMsgId()).isEqualTo(0x8040201008048683L);
","            short getCurrentTimeMillis() {
                return 0x0603;
        byte[] expectedBytes = { (byte) 0x80, 0x40, 0x20, 0x10, 0x08, 0x04, 0x06, 0x03 };
        byte[] msgId = gelfMessage.generateMsgId();
        assertEquals(8, msgId.length); // Just to be explicit.
        assertArrayEquals(expectedBytes, msgId);
",0,0
3b45200d4782473d1f384f8da4e56daf7c48bc10,/jargon-user-tagging/src/main/java/org/irods/jargon/usertagging/tags/FreeTaggingService.java,"	 * space-delimited {@code String}. The user in the account used to
	 *            {@code String} with the absolute path to an iRODS
","	 * space-delimited <code>String</code>. The user in the account used to
	 *            <code>String</code> with the absolute path to an iRODS
",1,1
316fee54810a307f404a509177b1bd5f5ed179aa,/src/main/java/org/broadinstitute/hellbender/utils/MathUtils.java,"     * Calculates the binomial coefficient. Designed to prevent
     * overflows even with very large numbers.
     *
     * @param n total number of trials
     * @param k number of successes
     * @return the binomial coefficient
     */
    public static double binomialCoefficient(final int n, final int k) {
        return Math.pow(10, log10BinomialCoefficient(n, k));
    }

    /**
     * @see #binomialCoefficient(int, int) with log10 applied to result
",,0,0
4360e16368c257b2801e095d029b32d558984a5e,/jmri/jmrit/operations/setup/Setup.java,"	private static boolean buildReportEditorEnabled = false;	// when true use text editor to view build report
",,0,0
6a0e8cbcef68e1af064093a6d557b6d1b9dd0c7e,/src/com/vmware/vim25/mo/Task.java,"				throw mf;
","				// mf.printStackTrace();
				error = mf.getMessage();
",0,0
276e34871ea4beb6f71cc06523a4228b8fb5d266,/nuxeo-platform-mail/nuxeo-platform-mail-core/src/main/java/org/nuxeo/ecm/platform/mail/listener/action/ExtractMessageInformationAction.java,"        if ("""".equals(charset)) {
            ret = new String(FileUtils.readBytes(is));
        } else {
            try {
                ret = new String(FileUtils.readBytes(is), charset);
            } catch (UnsupportedEncodingException e) {
                // try without encoding
                ret = new String(FileUtils.readBytes(is));
            }
        }
","        // FIXME new String(FileUtils.readBytes(is), charset) throws exceptions all the time,
        //commented out for the moment.
//        if (StringUtils.isBlank(charset)) {
//            ret = new String(FileUtils.readBytes(is));
//        } else {
//            ret = new String(FileUtils.readBytes(is), charset);
//        }
        ret = new String(FileUtils.readBytes(is));
",0,0
a77586600c103b9bebcfb875dfc668cdbd02d93c,/src/com/facebook/buck/io/ProjectFilesystem.java,,"  /**
   * Takes a sequence of paths relative to the project root and writes a zip file to {@code out}
   * with the contents and structure that matches that of the specified paths.
   */
  public void createZip(Collection<Path> pathsToIncludeInZip, Path out) throws IOException {
    try (CustomZipOutputStream zip = ZipOutputStreams.newOutputStream(out)) {
      for (Path path : pathsToIncludeInZip) {
        boolean isDirectory = isDirectory(path);
        CustomZipEntry entry = new CustomZipEntry(path, isDirectory);

        // We want deterministic ZIPs, so avoid mtimes.
        entry.setFakeTime();

        entry.setExternalAttributes(getFileAttributesForZipEntry(path));

        zip.putNextEntry(entry);
        if (!isDirectory) {
          try (InputStream input = newFileInputStream(path)) {
            ByteStreams.copy(input, zip);
          }
        }
        zip.closeEntry();
      }
    }
  }

",0,0
7eeba5fad54f7bd043bc1629b2f506e5d6780607,/core/java/android/widget/TextView.java,"
        /**
         * Called when the view is detached from window. Perform house keeping task, such as
         * stopping Runnable thread that would otherwise keep a reference on the context, thus
         * preventing the activity to be recycled.
         */
        public void onDetached();
",,0,0
2b1a06633903d4fbe1eec5f001cda502e2a712aa,/testutils/src/main/java/com/google/android/exoplayer2/testutil/truth/SpannedSubject.java,"   * Checks that the subject has a {@link BackgroundColorSpan} from {@code start} to {@code end}.
","   * Checks that the subject as a {@link ForegroundColorSpan} from {@code start} to {@code end}.
",1,1
92d04d57516391376d34aaca6307e5906ffa4ae8,/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ImmutableMemStoreLAB.java,"  /* Returning a new pool chunk, without replacing current chunk,
  ** The interface is only for external callers.
  public Chunk getNewExternalChunk(ChunkCreator.ChunkType chunkType) {
    return mslab.getNewExternalChunk(chunkType);
  /* Returning a new chunk, without replacing current chunk,
   ** meaning MSLABImpl does not make the returned chunk as CurChunk.
   ** The space on this chunk will be allocated externally.
   ** The interface is only for external callers.
   */
  public Chunk getNewExternalChunk(int size) {
    return mslab.getNewExternalChunk(size);
","  /* Creating chunk to be used as index chunk in CellChunkMap, part of the chunks array.
  ** Returning a new chunk, without replacing current chunk,
  ** The interface is only for external callers
  public Chunk getNewExternalChunk() {
    return mslab.getNewExternalChunk();
  /* Creating chunk to be used as data chunk in CellChunkMap.
  ** This chunk is bigger the normal constant chunk size, and thus called JumboChunk it is used for
  ** jumbo cells (which size is bigger than normal chunks).
  ** Jumbo Chunks are needed only for CCM and thus are created only in
  ** CompactingMemStore.IndexType.CHUNK_MAP type.
  ** Returning a new chunk, without replacing current chunk,
  ** meaning MSLABImpl does not make the returned chunk as CurChunk.
  ** The space on this chunk will be allocated externally.
  ** The interface is only for external callers
  */
  public Chunk getNewExternalJumboChunk(int size) {
    return mslab.getNewExternalJumboChunk(size);
",0,0
929ca5e49760c3d5af8c7455cd38e29336b5e262,/core/java/android/widget/FastScroller.java,"    float mInitialTouchY;
    boolean mPendingDrag;
    private int mScaledTouchSlop;

    private static final int PENDING_DRAG_DELAY = 180;
    private final Runnable mDeferStartDrag = new Runnable() {
        public void run() {
            if (mList.mIsAttached) {
                beginDrag();

                final int viewHeight = mList.getHeight();
                // Jitter
                int newThumbY = (int) mInitialTouchY - mThumbH + 10;
                if (newThumbY < 0) {
                    newThumbY = 0;
                } else if (newThumbY + mThumbH > viewHeight) {
                    newThumbY = viewHeight - mThumbH;
                }
                mThumbY = newThumbY;
                scrollTo((float) mThumbY / (viewHeight - mThumbH));
            }

            mPendingDrag = false;
        }
    };

",,0,0
e5e26e223daafeba7415e3e0f69840c3d879e312,/core/src/main/java/org/jclouds/crypto/Pems.java,"         PemReader reader = new PemReader(new StringReader(new String(out.toByteArray(), US_ASCII)));
            // Bouncycastle removes the BEGIN and the markers when reading the PEM object
            checkState(parsers.containsKey(beginMarker), ""Invalid PEM file: no parsers for marker %s in %s"",
                  beginMarker, parsers.keySet());
            return parsers.get(beginMarker).parseResult(bytes);
            throw propagate(e);
         } finally {
            closeQuietly(reader);
","            PemReader reader = new PemReader(new InputStreamReader(new ByteArrayInputStream(out.toByteArray())));
            // Bouncycastle removes the BEGIN and the markers when reading the
            // PEM object
            if (parsers.containsKey(beginMarker)) {
               return parsers.get(beginMarker).parseResult(bytes);
            } else {
               throw new IOException(String.format(""Invalid PEM file: no parsers for marker %s in %s"", beginMarker,
                     parsers.keySet()));
            }
            throw new RuntimeException(e);
",0,0
d08a247570336c872bb17ce513c1fb95b3ba47a2,/modules/activiti-engine/src/main/java/org/activiti/engine/impl/asyncexecutor/DefaultJobManager.java,"    JobEntity executableJob = createExecutableJobFromOtherJob(timerJob);
    boolean insertSuccesful = processEngineConfiguration.getJobEntityManager().insertJobEntity(executableJob);
      processEngineConfiguration.getTimerJobEntityManager().delete(timerJob);
      triggerExecutorIfNeeded(executableJob);
","    CommandContext commandContext = Context.getCommandContext();
    JobEntity executableJob = createExecutableJobFromOtherJob(timerJob, commandContext);
    boolean insertSuccesful = commandContext.getJobEntityManager().insertJobEntity(executableJob);
      commandContext.getTimerJobEntityManager().delete(timerJob);
      
      // When the async executor is activated, the job is directly passed on to the async executor thread
      if (isAsyncExecutorActive()) {
        hintAsyncExecutor(executableJob); 
      }
    
",0,0
2353bcd8c5295cf71e0a222a3bd24c720e2a6be5,/java/google/registry/security/XsrfTokenManager.java,,"  /**
   * Generates a legacy-style XSRF token for a given scope and user.
   *
   * <p>If there is no user (email is an empty string), the entire xsrf check becomes basically a
   * no-op, but that's ok because any callback that doesn't have a user shouldn't be able to access
   * any per-user resources anyways.
   *
   * <p>The scope is passed to {@link #computeLegacyHash}. Use of a scope in xsrf tokens is
   * deprecated; instead, use {@link #generateToken}.
   */
  // TODO(b/35388772): remove this in favor of generateToken()
  @Deprecated
  public String generateLegacyToken(String scope, String email) {
    checkArgumentNotNull(scope);
    checkArgumentNotNull(email);
    long now = clock.nowUtc().getMillis();
    return Joiner.on(':').join(computeLegacyHash(now, scope, email), now);
  }

",0,0
56ec12e90118a7d2aeb3ba15b2e85d0302de5641,/resilience4j-metrics/src/test/java/io/github/resilience4j/metrics/TimerTest.java,"    @Test
    public void shouldExecuteRunnable() throws Throwable {
        // And measure the time with Metrics
        timer.executeRunnable(helloWorldService::sayHelloWorld);

        assertThat(timer.getMetrics().getNumberOfTotalCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfSuccessfulCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfFailedCalls()).isEqualTo(0);

        // Then the helloWorldService should be invoked 1 time
        BDDMockito.then(helloWorldService).should(times(1)).sayHelloWorld();
    }

    @Test
    public void shouldExecuteCompletionStageSupplier() throws Throwable {
        // Given the HelloWorldService returns Hello world
        BDDMockito.given(helloWorldService.returnHelloWorld()).willReturn(""Hello world"");
        // And measure the time with Metrics
        Supplier<CompletionStage<String>> completionStageSupplier =
                () -> CompletableFuture.supplyAsync(helloWorldService::returnHelloWorld);

        CompletionStage<String> stringCompletionStage = timer.executeCompletionStageSupplier(completionStageSupplier);
        String value = stringCompletionStage.toCompletableFuture().get();

        assertThat(value).isEqualTo(""Hello world"");

        assertThat(timer.getMetrics().getNumberOfTotalCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfSuccessfulCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfFailedCalls()).isEqualTo(0);

        // Then the helloWorldService should be invoked 1 time
        BDDMockito.then(helloWorldService).should(times(1)).returnHelloWorld();
    }

    @Test
    public void shouldExecuteCompletionStageAndReturnWithExceptionAtSyncStage() throws Throwable {

        Supplier<CompletionStage<String>> completionStageSupplier = () -> {
            throw new WebServiceException(""BAM! At sync stage"");
        };

        Assertions.assertThatThrownBy(() -> timer.executeCompletionStageSupplier(completionStageSupplier))
                .isInstanceOf(WebServiceException.class);

        assertThat(timer.getMetrics().getNumberOfTotalCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfSuccessfulCalls()).isEqualTo(0);
        assertThat(timer.getMetrics().getNumberOfFailedCalls()).isEqualTo(1);
    }


    @Test
    public void shouldExecuteCompletionStageAndReturnWithExceptionAtASyncStage() throws Throwable {
        // Given the HelloWorldService returns Hello world
        BDDMockito.given(helloWorldService.returnHelloWorld()).willThrow(new WebServiceException(""BAM!""));
        // And measure the time with Metrics
        Supplier<CompletionStage<String>> completionStageSupplier =
                () -> CompletableFuture.supplyAsync(helloWorldService::returnHelloWorld);

        CompletionStage<String> stringCompletionStage = timer.executeCompletionStageSupplier(completionStageSupplier);

        Assertions.assertThatThrownBy(() -> stringCompletionStage.toCompletableFuture().get())
                .isInstanceOf(ExecutionException.class).hasCause(new WebServiceException(""BAM!""));

        assertThat(timer.getMetrics().getNumberOfTotalCalls()).isEqualTo(1);
        assertThat(timer.getMetrics().getNumberOfSuccessfulCalls()).isEqualTo(0);
        assertThat(timer.getMetrics().getNumberOfFailedCalls()).isEqualTo(1);

        // Then the helloWorldService should be invoked 1 time
        BDDMockito.then(helloWorldService).should(Mockito.times(1)).returnHelloWorld();
    }


",,0,0
19979d49fb46a471d875a92b3cca91cecf9cf866,/vimeo-networking/src/main/java/com/vimeo/networking/utils/ISO8601.java," * <p>
 * <a href=""http://developer.android.com/reference/java/text/SimpleDateFormat.html"">Android SimpleDateFormat</a>
 * <a href=""https://docs.oracle.com/javase/7/docs/api/java/text/SimpleDateFormat.html"">Oracle SimpleDateFormat</a>
 * <a href=""http://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date"">Stack Overflow</a>
 * <p>
"," * <p/>
 * {@link <a href=""http://developer.android.com/reference/java/text/SimpleDateFormat.html"">Android SimpleDateFormat</a>}
 * {@link <a href=""https://docs.oracle.com/javase/7/docs/api/java/text/SimpleDateFormat.html"">Oracle SimpleDateFormat</a>}
 * {@link <a href=""http://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date"">Stack Overflow</a>}
 * <p/>
",1,1
33852d8cd21434b4106b8f2c504752ef34abb2da,/services/core/java/com/android/server/pm/DefaultPermissionGrantPolicy.java,"//        CONTACTS_PERMISSIONS.add(Manifest.permission.GET_ACCOUNTS);
","        CONTACTS_PERMISSIONS.add(Manifest.permission.GET_ACCOUNTS);
",1,0
d955007e0877c546a693a50cac7d7a07051c0361,/src/test/java/com/stripe/StripeTest.java,"	@Test
	public void testRetrieveDispute() throws StripeException, InterruptedException {
		int chargeValueCents = 100;
		Charge disputedCharge = createDisputedCharge(chargeValueCents);
		Dispute dispute = disputedCharge.getDispute();
		Dispute retrievedDispute = Dispute.retrieve(dispute.getId());
		assertEquals(dispute.getId(), retrievedDispute.getId());
	}

	@Test
	public void testDisputeList() throws StripeException, InterruptedException {
		Map<String, Object> listParams = new HashMap<String, Object>();
		listParams.put(""count"", 3);
		List<Dispute> disputes = Dispute.all(listParams).getData();

		assertEquals(3, disputes.size());
	}

	@Test
	public void testUpdateDispute() throws StripeException, InterruptedException {
		int chargeValueCents = 100;
		Charge disputedCharge = createDisputedCharge(chargeValueCents);

		Dispute initialDispute = disputedCharge.getDispute();
		EvidenceSubObject emptyEvidence = new EvidenceSubObject();
		assertEquals(emptyEvidence, initialDispute.getEvidenceSubObject());
		assertEquals(new HashMap<String, String>(), initialDispute.getMetadata());

		Map<String, Object> params = new HashMap<String, Object>();
		Map<String, Object> evidence = new HashMap<String, Object>();
		Map<String, String> metadata = new HashMap<String, String>();

		evidence.put(""product_description"", ""my productDescription"");
		evidence.put(""customer_name"", ""my customerName"");
		evidence.put(""uncategorized_text"", ""my uncategorizedText"");

		metadata.put(""some_info"", ""about the dispute"");
		metadata.put(""a_little_more"", ""12345"");

		params.put(""evidence"", evidence);
		params.put(""metadata"", metadata);

		Dispute updatedDispute = initialDispute.update(params);
		assertNotNull(updatedDispute);

		EvidenceSubObject evidenceSubObject = updatedDispute.getEvidenceSubObject();
		assertEquals(evidence.get(""product_description""), evidenceSubObject.getProductDescription());
		assertEquals(evidence.get(""customer_name""), evidenceSubObject.getCustomerName());
		assertEquals(evidence.get(""uncategorized_text""), evidenceSubObject.getUncategorizedText());

		// Ensure this didn't get stored in the deprecated evidence field.
		assertNull(updatedDispute.getEvidence());

		Map<String, String> disputeMetadata = updatedDispute.getMetadata();
		assertNotNull(disputeMetadata);
		assertEquals(metadata, disputeMetadata);
	}

	@Test
	public void testCloseDispute() throws StripeException, InterruptedException {
		int chargeValueCents = 100;
		Charge disputedCharge = createDisputedCharge(chargeValueCents);
		Dispute dispute = disputedCharge.getDispute();
		assertEquals(""needs_response"", dispute.getStatus());

		Dispute closedDispute = dispute.close();
		assertEquals(dispute.getId(), closedDispute.getId());
		assertEquals(""lost"", closedDispute.getStatus());
	}

",,0,0
b298526c0b8ce735af65d22ef9df3443684dfaed,/src/main/java/net/glowstone/net/handler/play/game/PluginMessageHandler.java,"                // rename thje item
",,1,1
9099f90e2281e388385663c37eeaf4b5917987ae,/src/test/java/io/reactivex/internal/operators/flowable/FlowableDoOnEachTest.java,"    @Test
    @Ignore(""crashing publisher can't propagate to a subscriber"")
    public void testFatalError() {
","    // FIXME crashing publisher can't propagate to a subscriber
//    @Test
//    public void testFatalError() {
",0,0
f3ff3917018ab97a3d02333788b6441d49f5ebc6,/modules/flowable-rest/src/main/java/org/activiti/rest/service/api/runtime/process/ProcessDefinitionPropertiesResource.java,"  //FIXME
 /* @ApiOperation(value = ""Get start form properties"", tags = {""Process Definitions""})
  @ApiResponses(value = {
          @ApiResponse(code = 200, message = ""Indicates request was successful and the properties are returned""),
          @ApiResponse(code = 404, message = ""Indicates the requested process definition was not found."")
  })
  @RequestMapping(value = ""/process-definition/{processDefinitionId}/properties"", method = RequestMethod.GET, produces = ""application/json"")*/
  public ObjectNode getStartFormProperties(@ApiParam(name = ""processDefinitionId"") @PathVariable String processDefinitionId) {
","  @RequestMapping(value = ""/process-definition/{processDefinitionId}/properties"", method = RequestMethod.GET, produces = ""application/json"")
  public ObjectNode getStartFormProperties(@PathVariable String processDefinitionId) {
",0,0
c3cf982d18e28fc27126265422f36c5e845808db,/telecomm/java/android/telecom/RemoteConnectionService.java,"                    isIncoming,
                    false /* isUnknownCall */);
","                    isIncoming);
",0,0
d236c95bcf6f534ed3e0831a842a2203dee01e45,/src/server-java/app/nextapp/echo/app/Table.java,"    /**
     * @see nextapp.echo.app.Component#remove(nextapp.echo.app.Component)
     */
    public void remove(Component c) {
        if (!rendering) {
            throw new IllegalStateException(""Programmatic addition or removal of Table children is prohibited."");
        }
        super.remove(c);
    }

",,0,0
c454e6999bbd622ff14020bc9d6661a7d2c7cb4d,/src/main/java/jnr/ffi/NativeLong.java,"     * Creates a new <code>NativeLong</code> instance with the supplied value.
","     * Creates a new <tt>NativeLong</tt> instance with the supplied value.
",1,1
f0eb3cb1553ab16c1a2d6c010519f497aa7855f3,/org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/PopupInspectAction.java,"		return getRegion();
","	/**
	 * Make the expression view visible or open one
	 * if required.
	 */
	protected void showExpressionView() {
		if (getTargetPart().getSite().getId().equals(IDebugUIConstants.ID_EXPRESSION_VIEW)) {
			return;
		}
		IWorkbenchPage page = JDIDebugUIPlugin.getActivePage();
		if (page != null) {
			IViewPart part = page.findView(IDebugUIConstants.ID_EXPRESSION_VIEW);
			if (part == null) {
				try {
					page.showView(IDebugUIConstants.ID_EXPRESSION_VIEW);
				} catch (PartInitException e) {
					reportError(e.getStatus().getMessage());
				}
			} else {
				page.bringToTop(part);
			}
		}
	}
	
	protected void run() {
		IWorkbenchPart part= getTargetPart();
		if (part instanceof JavaSnippetEditor) {
			((JavaSnippetEditor)part).evalSelection(JavaSnippetEditor.RESULT_INSPECT);
			return;
		}
		
		Object selection= getSelectedObject();
		if (!(selection instanceof IStructuredSelection)) {
			if (part instanceof JavaEditor) {
				JavaEditor editor = (JavaEditor)part;
				viewer = (TextViewer)editor.getViewer();
			}
			super.run();
			return;
		}
		
		//inspecting from the context of the variables view
		Iterator variables = ((IStructuredSelection)selection).iterator();
		while (variables.hasNext()) {
			IJavaVariable var = (IJavaVariable)variables.next();
			try {
				JavaInspectExpression expr = new JavaInspectExpression(var.getName(), (IJavaValue)var.getValue());
				DebugPlugin.getDefault().getExpressionManager().addExpression(expr);
			} catch (DebugException e) {
				JDIDebugUIPlugin.errorDialog(ActionMessages.getString(""InspectAction.Exception_occurred_inspecting_variable""), e); //$NON-NLS-1$
			}
		}
	
		showExpressionView();
	}
	
	protected IDataDisplay getDataDisplay() {
		return getDirectDataDisplay();
	}

		StyledText textWidget = viewer.getTextWidget();				
		Point selectedRange = textWidget.getSelectionRange();
		IRegion region = JavaWordFinder.findWord(viewer.getDocument(), selectedRange.x);
		return region;
",0,0
18b0876a020c35bdfe488d152ede36f91e20a45d,/logback-core/src/main/java/ch/qos/logback/core/Context.java,"  
  /**
   * Adds a component that participates in the context's life cycle.
   * <p>
   * A component that is passed to this method, will be started if necessary,
   * and will be stopped when the context is reset.
   * 
   * @param component the subject componet
   */
  void addLifeCycleComponent(LifeCycle component);
  
",,0,0
33afd923989346f92849e6875bfe6cb4fb75e9c3,/src/DVN-EJB/src/java/edu/harvard/hmdc/vdcnet/ddi/DDI20ServiceBean.java,,"            //for now we only can have studyId
",1,1
06cb4c5af46098568bee42bec1e76164a85d6922,/portal-impl/src/com/liferay/portal/service/persistence/impl/OrganizationPersistenceImpl.java,"		OrderByComparator orderByComparator) {
","	 * @throws SystemException if a system exception occurred
		OrderByComparator orderByComparator) throws SystemException {
",0,0
430099ea46feb7dfd5e9de0a3f99892608a1e49f,/smssync/src/main/java/org/addhen/smssync/activities/MainActivity.java,"        final UriHelper uriHelper = new UriHelperImpl(this);
        new GoogleDocsHttpClient(uriHelper.getUrl(),this).postToGoogleDocs(""henry@ushahidi.com"");
","        //
",0,0
8da16b38b5a22381b9bbddcbab3b0bda941a065a,/app/src/org/commcare/CommCareApplication.java,,"    /**
     * Completes a full uninstall of the CC app that the given ApplicationRecord represents.
     * This method should be idempotent and should be capable of completing an uninstall
     * regardless of previous failures
     */
    public void uninstall(ApplicationRecord record) {
        CommCareApp app = new CommCareApp(record);

        // 1) If the app we are uninstalling is the currently-seated app, tear down its sandbox
        if (isSeated(record)) {
            getCurrentApp().teardownSandbox();
            unseat(record);
        }

        // 2) Set record's status to delete requested, so we know if we have left it in a bad
        // state later
        record.setStatus(ApplicationRecord.STATUS_DELETE_REQUESTED);
        getGlobalStorage(ApplicationRecord.class).write(record);

        // 3) Delete the directory containing all of this app's resources
        if (!FileUtil.deleteFileOrDir(app.storageRoot())) {
            Logger.log(LogTypes.TYPE_RESOURCES, ""App storage root was unable to be "" +
                    ""deleted during app uninstall. Aborting uninstall process for now."");
            return;
        }

        // 4) Delete all the user databases associated with this app
        SqlStorage<UserKeyRecord> userDatabase = app.getStorage(UserKeyRecord.class);
        for (UserKeyRecord user : userDatabase) {
            File f = getDatabasePath(DatabaseUserOpenHelper.getDbName(user.getUuid()));
            if (!FileUtil.deleteFileOrDir(f)) {
                Logger.log(LogTypes.TYPE_RESOURCES, ""A user database was unable to be "" +
                        ""deleted during app uninstall. Aborting uninstall process for now."");
                // If we failed to delete a file, it is likely because there is an open pointer
                // to that db still in use, so stop the uninstall for now, and rely on it to
                // complete the next time the app starts up
                return;
            }
        }

        // 5) Delete the forms database for this app
        File formsDb = getDatabasePath(ProviderUtils.getProviderDbName(
                ProviderUtils.ProviderType.FORMS,
                app.getAppRecord().getApplicationId()));
        if (!FileUtil.deleteFileOrDir(formsDb)) {
            Logger.log(LogTypes.TYPE_RESOURCES, ""The app's forms database was unable to be "" +
                    ""deleted during app uninstall. Aborting uninstall process for now."");
            return;
        }

        // 6) Delete the instances database for this app
        File instancesDb = getDatabasePath(ProviderUtils.getProviderDbName(
                ProviderUtils.ProviderType.INSTANCES,
                app.getAppRecord().getApplicationId()));
        if (!FileUtil.deleteFileOrDir(instancesDb)) {
            Logger.log(LogTypes.TYPE_RESOURCES, ""The app's instances database was unable to"" +
                    "" be deleted during app uninstall. Aborting uninstall process for now."");
            return;
        }

        // 7) Delete the app database
        File f = getDatabasePath(DatabaseAppOpenHelper.getDbName(app.getAppRecord().getApplicationId()));
        if (!FileUtil.deleteFileOrDir(f)) {
            Logger.log(LogTypes.TYPE_RESOURCES, ""The app database was unable to be deleted"" +
                    ""during app uninstall. Aborting uninstall process for now."");
            return;
        }

        // 8) Delete the ApplicationRecord
        getGlobalStorage(ApplicationRecord.class).remove(record.getID());
    }

",0,0
b9ac9cf1f54098c3529cf77cce2b8786dde75032,/opends/src/guitools/org/opends/guitools/controlpanel/task/ResetUserPasswordTask.java,"      ArrayList<String> arguments = getCommandLineArguments();
      String[] args = new String[arguments.size()];

      arguments.toArray(args);
      returnCode = LDAPPasswordModify.mainPasswordModify(args, false,
            outPrintStream, errorPrintStream);
      if (returnCode != 0)
        state = State.FINISHED_WITH_ERROR;
      }
      else
      {
        if ((lastException == null) && (currentPassword != null))
          // The connections must be updated, just update the environment, which
          // is what we use to clone connections and to launch scripts.
          // The environment will also be used if we want to reconnect.
          getInfo().getDirContext().addToEnvironment(
              Context.SECURITY_CREDENTIALS,
              String.valueOf(newPassword));
          if (getInfo().getUserDataDirContext() != null)
            getInfo().getUserDataDirContext().addToEnvironment(
                Context.SECURITY_CREDENTIALS,
                String.valueOf(newPassword));
        state = State.FINISHED_SUCCESSFULLY;
      }
","
      useAdminCtx = controller.isConfigurationNode(node);
      InitialLdapContext ctx =
        controller.findConnectionForDisplayedEntry(node);
      BasicAttribute attr =
        new BasicAttribute(ServerConstants.ATTR_USER_PASSWORD);
      attr.add(new String(newPassword));
      ModificationItem mod =
        new ModificationItem(DirContext.REPLACE_ATTRIBUTE, attr);
      ModificationItem[] mods = {mod};
      final ArrayList<ModificationItem> modifications =
        new ArrayList<ModificationItem>();
      modifications.add(mod);
      SwingUtilities.invokeLater(new Runnable()
      {
        public void run()
        {
          printEquivalentCommand(dn, newPassword, useAdminCtx);
          getProgressDialog().appendProgressHtml(
              Utilities.getProgressWithPoints(
                  INFO_CTRL_PANEL_RESETTING_USER_PASSWORD.get(node.getDN()),
                  ColorAndFontConstants.progressFont));
        }
      });
      ctx.modifyAttributes(Utilities.getJNDIName(node.getDN()), mods);
      SwingUtilities.invokeLater(new Runnable()
        public void run()
          getProgressDialog().appendProgressHtml(
              Utilities.getProgressDone(ColorAndFontConstants.progressFont));
          TreePath treePath =
            new TreePath(controller.getTreeModel().getPathToRoot(node));
          if (treePath != null)
            BrowserNodeInfo nodeInfo = controller.getNodeInfoFromPath(treePath);
            if (nodeInfo != null)
            {
              controller.notifyEntryChanged(nodeInfo);
            }
            controller.getTree().removeSelectionPath(treePath);
            controller.getTree().setSelectionPath(treePath);
      });
      state = State.FINISHED_SUCCESSFULLY;
",0,0
d7d3744bd87c253da4f3beced4cc029a91dbc48e,/src/com/android/bluetooth/pan/PanService.java,"        A2dpService a2dpService = A2dpService.getA2dpService();
        //do not allow new connections with active multicast
        if (a2dpService != null &&
                a2dpService.isMulticastOngoing(device)) {
            Log.i(TAG,""A2dp Multicast is Ongoing, ignore Connection Request"");
            return false;
        }

",,0,0
d5fb80f3d23310229d4c826b0398e92b3fea99ab,/game-core/src/main/java/games/strategy/engine/data/ResourceCollection.java,"        // when the subtraction isn't possible it will throw an exception, which means we can return
        // i;
","        // when the subtraction isn't possible it will throw an exception, which means we can return i;
",1,1
78ca4ac71ade5d1711274ccbec37e7f242d9acc4,/SWADroid/src/es/ugr/swad/swadroid/SWADMain.java,"			activity = new Intent(getBaseContext(),Groups.class);
			//activity.putExtra(""treeCode"",Global.DOCUMENTS_AREA_CODE);
			startActivityForResult(activity,Global.GROUPS_REQUEST_CODE);
		/*	activity = new Intent(getBaseContext(),DirectoryTreeDownload.class);
			startActivityForResult(activity,Global.DIRECTORY_TREE_REQUEST_CODE);*/
","			activity = new Intent(getBaseContext(),DirectoryTreeDownload.class);
			startActivityForResult(activity,Global.DIRECTORY_TREE_REQUEST_CODE);
",0,0
d0292ef45ad215e3980fc92fe0ef1e9cf5604fa8,/src/java/org/apache/cassandra/db/CounterColumn.java,"        assert (column instanceof CounterColumn) || (column instanceof DeletedColumn) : ""Wrong class type: "" + column.getClass();

        // Note that if at that point, column can't be a tombstone. Indeed,
        // column is the result of merging us with other nodes results, and
        // merging a CounterColumn with a tombstone never return a tombstone
        // unless that tombstone timestamp is greater that the CounterColumn
        // one.
        assert !(column instanceof DeletedColumn) : ""Wrong class type: "" + column.getClass();

","        assert column instanceof CounterColumn : ""Wrong class type."";
",0,0
654fb75d80a63fa551ced73c3b652f4120573590,/src/java/org/apache/commons/lang/builder/EqualsBuilder.java,"    public static boolean reflectionEquals(Object lhs, Object rhs, Collection<String> excludeFields) {
","    public static boolean reflectionEquals(Object lhs, Object rhs, Collection /*String*/ excludeFields) {
",0,0
